"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Russian Federation","RUS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2754714993151","77.9708994708995","77.2047186498384","76.5226657922781","75.9953358995251","75.8690425682365","75.9970064620123","76.4059202856848","76.8050378742335","78.7314186751335","79.1479820627803","79.2178787475411","80.6092334158893","80.8608796918391","81.0210876803552","81.364554610201","81.7528122932137","81.283383755772","79.9510201757009","80.2143528139144","79.3971485608302","79.5310912989505","79.304372315708","78.7588727247171","78.4394336948743","77.9372398424689","77.8690700761545","77.7868345606836","78.16918284208","78.2724157624215","78.594432942259","78.5563751317176","79.0960451977401","79.4264500625926",
"Rwanda","RWA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7252493212548","70.7643294977955","71.008556221788","71.3208261245675","69.5644149132521","67.3961754895221","68.2703203873493","69.1781624916957","70.4455262183184","72.0202088245201","73.6123112372958","75.1167621676635","76.31419171738","77.112911724079","77.6545915517167","78.0134602663292","78.2198198198198","78.3373751371326","78.4592922400833","78.6641553172993","78.9731513380722","79.3439082405475","79.7327589996044","80.1135444397053","80.493098102901","80.9045226130653","81.3763011719855","81.9194323438272","80.5398572278406","78.9581842814303","81.7996736791949","81.7078477078477","82.695796794678","83.1683168316832",
"South Asia","SAS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5854965483589","33.8940788767954","33.9716665310144","34.2384171713323","34.4766380552991","34.8541912772423","35.5160755216459","36.1949058341417","36.9634919936768","37.5032747658802","38.1251378520479","38.3605199691793","38.5850980965863","38.8928508355547","39.2131248059437","39.5537936077663","38.5554427714035","37.7304952970616","36.9757643306243","36.328354094639","35.7260271027277","35.0422465319384","34.3149114424475","34.2778274772298","34.4100071906545","34.6549105931616","34.7052550658144","35.1127104265035","35.2566104647866","35.7541893504084","35.6577044082736","37.5001253362822","39.093737380811","40.6779783328892",
"Saudi Arabia","SAU","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8788467284135","18.6989831103532","18.771151387531","19.3397063671172","19.9286337731684","20.5366893754225","21.1718657336022","21.823599363985","22.5039984819323","23.1833482173525","22.138023260526","22.0612250546652","22.3307834792076","23.2882039464209","24.2363984618309","25.1681871275856","26.0846907477443","25.2946240389468","24.6818738111739","24.0539154640686","25.1656007309274","26.3374371230859","26.5886152603956","25.8545558918693","25.9894391469292","27.3569875069546","28.64839129999","25.0678550237966","27.4370772673556","29.9364779024192","36.2570205606552","42.7908663465386","42.326406990889","42.226183402654",
"Sudan","SDN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.6663892212454","31.8532440581072","33.0840068641193","34.3745478936777","35.7233418737949","37.1202376374173","38.5317439199617","38.1887194512885","37.9041948145577","37.6367556275694","37.3775645934943","37.1246342417173","36.870381898395","36.6002335116348","36.335780141361","36.089475554098","35.843959961607","35.6126101321586","35.4330163739291","36.9096859550171","38.6075146870289","40.3990131625857","38.9705036798528","37.5432425361202","36.2060323731462","34.9334131378124","33.5869977975241","32.312179764183","30.9737006887915","29.410554306879","27.5007642676707","25.5402686741515","23.4403892944039","",
"Senegal","SEN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5555399305311","45.7977027065165","46.0764730049443","46.3743580259208","46.6778096829955","46.9711745303313","47.2513239696063","47.5120176692218","47.7576073424245","47.9874588129418","48.2043073341094","48.4143423970125","48.7058547803542","48.9820535451603","49.1461436366318","49.2927561080154","49.4172528693077","50.3252424260676","51.278045792174","52.2812977218188","53.3347079255817","54.443708716226","55.6074689479312","56.8328189990608","58.1223051125864","59.4785736737331","62.6691047964269","62.3756448858134","60.054846116994","58.0705413566603","58.0708568553143","58.6155144920739","58.4258705841643","58.5497869654411",
"Singapore","SGP","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5977682359293","58.439296735943","59.4545152170298","60.8051228088186","62.0150958897076","63.2980701416939","64.3413438714892","65.2792386034222","64.8283330148417","66.1598954864491","66.8573627501283","67.5302311834175","66.598127457066","67.964422251697","68.9451487845767","70.202614379085","71.7300677436165","69.9315470369646","73.5024702197644","72.6527093917745","74.4173928901742","75.8429252031027","76.4858049934022","77.0364236234342","78.218054847189","79.6168831168831","80.1288585692255","79.4623838584478","80.332735236688","81.7124428348621","82.0668288856091","84.1485720258159","82.6896035114925","81.2515569074246",
"Solomon Islands","SLB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5803304187976","96.5769997993414","96.5139985302136","96.4952633887815","96.4412980472276","96.3716687703922","96.3461904308951","96.3326574894177","96.3142258572325","96.3127383496464","96.3937610427904","96.4123265201661","96.3809192604185","96.2705340891965","96.1505897635147","96.0403735715529","95.9650403959616","95.9133334877365","95.868658790827","95.8754296427455","95.8583656143444","95.850323540004","95.8468828393571","95.8148832560464","95.7812227834872","95.7289756505188","95.6568215090744","95.5903718081335","95.5286868569436","95.5161069066137","95.5421488767342","95.99957742015","95.4359057526122","95.5974113335344",
"Sierra Leone","SLE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.304749610365","102.123946673374","101.921326091734","101.717733719928","101.508441954715","101.298234650836","101.091856311709","100.903370506511","100.707609523958","100.446996740649","100.237084327641","100.139355557964","100.082028106234","100.07738261058","99.4118445459892","99.2745544236908","99.1274212513151","98.9762483342479","98.8192292411601","98.6560742543146","98.4848237197823","98.30840160536","98.124831672502","97.9354309446087","97.738200628374","96.1012455081464","94.4408407987237","92.7582196849561","91.0546356149827","91.9584723238017","91.9603782080144","92.4070879160377","91.7246286578315","91.9450637652725",
"El Salvador","SLV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.7004022564444","48.6400342518702","49.5871417320956","51.9801861733949","53.5861756211662","51.5452459486591","51.1468282078214","51.4354537410284","55.6980283342909","56.6038904720605","56.8798837908235","57.1985667439004","57.5638808837656","58.0770244324813","56.6332374576832","57.5182853145074","58.4182602389404","58.025375088108","58.7269621963343","59.4659190739497","60.2458747821072","59.8252529234003","60.8353415758592","62.4418773133817","61.384264750963","60.4374983245315","61.0837766844007","60.038825656845","60.008013890744","60.3871459151378","59.9585463589885","59.90831644077","60.1854152228775","60.8435778978415",
"San Marino","SMR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8583287450764","44.9314952459607","45.6028702003161","45.7990750256937","45.5255409038535","45.278965392551","45.0626842875628","44.8702755322301","44.6924425111388","44.5263934253503","44.3715295305401","44.2270140886472","44.0760379770712","43.9046324375196","43.6555418898918","43.2480616941001","42.7198650150212","42.3350046045227","42.2786674029082","42.3978525470268","42.5706771860618","43.0806805480813","43.6079249217935","43.7770483577596","43.8908435955433","44.0034403910298","44.1164110107165","44.2904387757251","44.5045425734207","44.6783724821553","44.6782575222942","44.7811951918552","44.4774725041403","44.4685097889328",
"Serbia","SRB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2972454672246","70.1862720824898","70.0700261684429","69.9840075120677","69.9136758706321","69.8854654457601","69.9191520753978","70.0317759566996","70.1909698331881","70.3264500455512","70.4747933189688","70.5999938493711","70.6649968304034","70.6368309082721","70.6371927848438","70.5810205204812","70.5330342190907","72.0693608483806","72.3452758196986","72.1881014141076","71.5101957027508","70.87649470157","70.8948549636354","71.5201541246616","72.2355431349528","72.0322768488479","73.4894970942502","74.3687847087692","74.258678109389","75.091963439513","75.120022132895","76.2097768462582","77.1128801049196","76.3302668174455",
"Sub-Saharan Africa (excluding high income)","SSA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6224755982304","84.6983098401441","84.7586387006698","84.7762814303745","84.9274105326532","85.0391008155333","84.9796082511807","84.8949676414035","84.9253035023982","85.0504935175455","85.1909189944436","85.334135915998","85.5803862633995","85.7378325894676","85.8995933408586","86.0250367005146","86.0474497866612","86.0642813698323","86.0285414713413","86.0274187124254","85.9131554519953","86.097396475371","86.0002590452591","85.9711600922943","85.75004507952","85.4639148464318","85.1039411246549","84.8333964922495","84.5231603662126","84.2616538002864","83.6828913428115","84.0497091275934","83.9944378457008","86.8455871227339",
"South Sudan","SSD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.478905768836","91.4541536251219","91.3427901433898","91.1441946128463","91.0532638143434","90.9878151582497","90.8249158249158","90.7600729098951","91.0168625447113","91.3220017676218","91.4247615140014","91.3808132082244","91.1394834137168","90.9049120880524","91.0745344792306","91.5862636021429","92.1950274459154","92.865679397246","93.5196917249037","94.0660061675743","94.8960177575773","95.7518426864639","96.115662779216","96.1920021363242","95.3336339044184","94.4836577207722","93.6012235454058","91.9516376432374","92.1215328420047","93.8437966527854","93.8439570028956","94.1927990708478","93.5949546336602","93.5582862313614",
"Sub-Saharan Africa","SSF","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6224755982304","84.6983098401441","84.7586387006698","84.7762814303745","84.9274105326532","85.0391008155333","84.9796082511807","84.8949676414035","84.9253035023982","85.0504935175455","85.1909189944436","85.334135915998","85.5803862633995","85.7378325894677","85.8995933408586","86.0250367005146","86.0474497866612","86.0642813698323","86.0285414713413","86.0274187124254","85.9131554519953","86.097396475371","86.0002590452591","85.9711600922943","85.75004507952","85.4639148464317","85.1039411246549","84.8333964922495","84.5231603662126","84.2616538002864","83.6828913428115","84.0497091275934","83.9944378457008","86.8455871227339",
"Small states","SST","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0822987742316","62.090051359899","62.2387460349253","62.7009754163337","62.9605675011825","63.2786358113899","63.7812300316878","64.2598516433527","64.5484228984174","64.9465106563982","65.6120610437518","65.9300036582128","66.5644902246666","67.0882701977441","67.4524614509852","68.1856534725772","68.5891711041736","68.7897599113448","69.4013782040477","69.9210565202438","70.5436508517003","70.7650348543585","71.3297883708713","71.0181876069227","71.1381219425928","71.78054157684","71.6306567086204","71.8201260573983","72.0700883292207","72.8359586102446","72.8441441799589","73.3112388660971","72.7694219543176","73.5249045271383",
"Sao Tome and Principe","STP","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8389781859931","78.638690966379","78.4532361245131","78.5070785070785","78.8185109509983","79.3925856540692","80.2402816594679","81.4044737807114","82.9381596551211","84.8024775285142","86.8801414622895","88.1532424136457","88.6352996254682","89.1387822270982","89.5235474486988","89.7982504531484","89.9431863015861","89.8875961348846","89.7124852304057","89.5994018573902","89.7112695474061","90.0351514672775","90.0201413846215","89.7647105190557","89.800504652263","90.2421652421653","91.1544287650483","92.4970786154652","94.1769774184328","96.1878292612104","95.8904109589041","96.795523906409","96.1158602373641","95.984219269103",
"Suriname","SUR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9495599981243","51.402322596801","51.4730527667706","50.3983346637242","50.8804637317876","50.8181803919108","51.6288017297572","52.4655150186928","53.3295213200457","54.2219571591869","54.9844416272905","55.7506340505604","56.5188401554699","57.289713583759","58.0609934317237","58.8346014579445","59.6098689527311","60.3841309823678","61.1603860653558","61.9359251371811","62.7108694308843","63.4857511362241","64.259768009768","65.0310285705616","65.8007482500604","66.5696627865115","67.3339399454049","67.6402950751127","68.5911825446709","68.7770538455778","68.5579902785861","69.10463625848","69.5877418143116","69.9797891174581",
"Slovak Republic","SVK","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.7405839396057","81.7273063387514","80.4378560730134","78.9583781073143","74.2969563707904","74.78941559196","76.1154702808146","75.9853950378321","76.2180200222469","77.0399976227267","78.0955775342303","77.8370514064015","77.3208319227542","77.4493873786834","76.8181086106678","74.8015844015376","74.0597482894525","74.2548984891407","74.3735896609325","73.5881790781445","74.6298401263636","73.6587801618423","74.1100039506606","74.8671189028867","76.3442596479897","76.524417199611","77.1925440272837","77.7823760678708","77.1426461901949","77.363722640726","77.8989321702512","82.5624282000121","83.1360372598486","83.1234895724558",
"Slovenia","SVN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8687089383525","78.9571326470096","79.1179117911791","79.3223869623821","79.5579345669328","79.5971289650382","79.5580110497238","81.3588528524832","80.3214726883794","80.1919827983413","80.0842190316365","78.8152966382539","79.608792960726","79.5762203780253","80.3797179498882","79.7099261987051","80.5616106569785","80.1683844678811","81.056736088021","81.1051666388809","80.7837891248499","81.5931796574243","82.360256268988","81.7627887204195","82.9349542153457","82.8867254392085","84.4509625980424","84.0579027522648","83.5820198845514","84.1668768920283","84.9353848122321","84.4753764239331","83.8821679356034","83.883604682138",
"Sweden","SWE","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.9212854103684","87.996828228764","87.8887330663467","87.6779701069298","87.31396701363","87.2368421052632","88.0126934938395","87.4505648663572","85.6228076722143","87.1365454654009","87.9860690490612","87.4873050958839","87.9904091113442","88.2499512165834","87.9373101103992","87.5961296249648","87.6718817069019","88.0567518140523","88.0031767976115","88.0561157907225","87.3796474596356","88.0430603613995","88.6085150571132","88.9026860023357","89.215903878309","89.9656959562809","89.934526278367","90.077597143953","90.4199126534467","90.3821787429649","89.4700335010847","89.8126446439364","89.6755291877243","90.4647518052524",
"Eswatini","SWZ","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5495958745216","66.1958821250857","66.839378238342","67.1779788838612","66.3346078021387","65.7945118059987","66.4999925146339","67.4263404004177","68.6007820286744","69.8710871289284","71.0916452664913","72.1831827525216","73.1397313168691","73.9511878699424","74.6380241915737","75.2236503012098","75.7297885674704","76.3965668941016","77.3525121963486","78.3839650293963","79.3617385352498","80.2448035356674","81.0131867367176","81.7434729279832","82.5805083997244","83.5124489832291","84.3993170994699","85.3432655526475","86.3692319170366","87.4579236635415","87.5191617347434","88.4598926320703","88.8092275483399","89.6572387344199",
"Sint Maarten (Dutch part)","SXM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2391582931123","23.4997891693272","23.9361312532044","24.1932123202883","25.2202726108894","26.356419592656","23.9405101643136","21.8145339963567","19.9331176356963","22.6899985356568","25.8329829074628","25.4101962162773","25.0079679751144","24.6243523316062","23.0648263672281","21.5847244156149","20.1841601301188","19.1357027463651","18.6503885781171","18.1823186929652","17.9277860655285","20.7869938616149","20.7872002956621","20.7858088598912","20.3206252990908","20.1121679970683","20.2066772655008","20.4387899170329","20.8046359188714","21.301185770751","21.3008207978027","21.2812784077317","21.3004164753203","21.3000966673534",
"Turks and Caicos Islands","TCA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.4400094679274","80.4843393616093","80.6912574790462","79.9236366791873","79.4866051986512","79.04658396732","78.6000075254926","78.1488477521723","77.69362078776","77.231921782744","76.7664273600184","76.2954330063267","75.8210376011423","75.343740308074","74.8604367356477","74.3732554196123","73.8821031662822","73.3865339285479","72.8876361374674","72.3846256151084","71.8790519857236","71.370409685178","70.8575905339511","70.3427578152584","69.8242787509728","69.3030024299502","68.7783867360603","68.2526239795635","67.7236930294906","67.8478038957952","67.8483693350275","68.1566299123551","67.1727748691099","67.3032807274536",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4828717546616","82.2269016688237","82.1433003251707","81.91857980257","81.8012308027249","81.7055968071638","81.6141574393891","81.4127982207522","81.3743935796273","81.1853905612877","81.0283736362434","80.519937650875","80.0709849250624","79.807782156589","79.3498214041272","79.1801069941889","78.925404274726","79.0928591961151","78.8763134375726","78.7103015835112","78.4918608167464","78.5818359920366","78.665614578766","78.6670959093136","78.8052371954568","78.9447250964234","79.1081651723321","79.2860082471804","79.5888469532339","79.7694938780247","79.510135673395","80.1127692000444","79.9441602437764","79.9748419666156",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.660624256319","73.4251273067547","73.0488403417991","72.2672224696984","72.508735189728","72.4118107570411","72.363431694319","72.2006856757856","72.3809270989344","73.4231988250988","73.4647880138346","73.7359020449182","74.4383409508023","74.4322075163365","74.0565724167797","74.0921339090959","74.2248723640283","73.8270043546288","73.201835820594","73.1999283276603","73.1307059317295","73.0364277503202","72.8756898146326","72.5539108486899","72.2526165468623","72.0396530177784","71.8540333421657","71.7365794648481","71.7826984914379","71.7420397255324","71.597285086135","71.7401235642575","71.8768567014934","72.2580243720258",
"Togo","TGO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6731058433203","85.0431671463016","85.4353018311244","85.8467950425395","86.2895614421443","86.7217230652624","87.1803408640507","87.7333843114765","88.3472133247918","88.916426605726","89.3872802481903","89.7486182920307","90.0295684949311","90.2968426880302","90.5881200724744","90.8397945496777","91.1429977041653","91.407816454656","91.5566891558335","91.6119260466571","91.5316145379161","91.4514033904994","91.4312958274422","91.4864220274027","91.6156227359547","91.7929521956368","92.0127531635114","92.2768736652153","92.5892116182573","92.9362027928963","92.9372027760507","93.2213607515448","93.1521197007481","93.2488119371241",
"Thailand","THA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7087711471407","77.5759713160524","77.466429723082","77.3897058823529","77.3563530369724","79.1098289228431","80.8042914660518","81.3290645946497","80.1118422638417","79.8385814735555","80.3579292459754","79.4397977047267","79.6524629428226","79.8818602709108","79.4491681164392","80.3504149326504","79.3111955395471","79.7033538722651","79.8208154374392","79.4395164262722","79.5982901709829","81.2329494253725","80.3653250009263","78.6165122671282","78.1907718932125","78.3706783706784","78.2231120240246","77.909922682104","77.8405007383015","78.0287474332649","78.3338192806213","78.6434731764362","79.0992856953185","78.9834798827604",
"Tajikistan","TJK","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3531784717787","52.3518929460023","52.3527830061845","52.3526548152625","52.3533950617284","52.3525168995421","52.3526747521514","52.3516387668154","52.3534836924625","52.3523791964869","52.3515909052829","52.352152789412","52.3527933662786","52.352478099928","52.4972918923423","52.2125382777535","51.9199061719162","51.5950403274347","51.2831665941714","51.1822849359086","52.5694628208521","53.9935475821257","55.4594282830468","56.9667347534287","58.5158801926661","60.109075288097","61.7478591277718","61.5296542248683","61.299897843141","61.0933852140078","61.0939801630168","61.795582266625","61.566895585689","61.7640191462038",
"Turkmenistan","TKM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.378912390314","101.172829772136","100.712858350626","100.688676168735","100.293691215287","100.155649148508","100.221365455921","100.0505625079","100.111088852871","100.30322196592","100.362976406534","100.413362895043","100.393922341024","100.427044924374","100.493626357","100.710786667947","100.916146350003","101.145759508623","101.491433255363","101.625901883152","101.85635538262","102.277394447183","102.608731688113","102.925148762919","103.266104439631","103.466694816848","103.661172083563","103.878705397014","104.092257142248","104.317670983624","104.045925535652","104.823637799421","104.155361377572","104.55052803297",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5469670319735","52.8253699816514","53.8132587704479","54.8797364596829","55.9595233967494","57.2615421044258","57.6320206503112","58.6337455887062","59.3897593638596","59.971311229865","60.4297159895115","61.4938972836054","62.3531648072061","63.0027090953589","63.951442088563","64.765569073463","65.0785070518768","65.4086045445513","65.4915616260399","66.3598691891156","66.0983688049319","65.8250937520272","66.2174544872842","66.2709195619122","66.1547994025361","66.7077201776268","67.1852709455153","67.7120318036959","68.3590159312948","69.2157738411924","67.3991360700713","68.4319364422909","68.9833467577319","69.2273701373845",
"Timor-Leste","TLS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3265062952617","86.336189848385","86.4766533131937","86.565815324165","86.6718892805849","86.6110262137064","86.5128567318005","86.4116336957946","86.3176407281509","86.2103905674281","86.0890690397285","85.7712624052929","85.8301856679257","85.8212428687315","85.7606858086072","85.5829201983048","85.5299318915044","85.215638640095","84.9569776821726","84.7811657613481","84.6694220512611","84.6240194937645","84.6131683290573","84.6359963723308","84.6635152083132","84.6964278317063","84.718572811506","84.7510645041271","84.7766899510478","84.7872695884613","84.7857824695379","84.9231767710259","84.8367482925204","85.2464064271418",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.994721599854","22.1817335294506","22.7235417134543","22.4810099395471","23.0168760810939","22.8663810510848","22.8605584609838","22.91345310598","23.0634561457774","23.7884037980622","24.4349258582067","24.9367556316047","24.510459785565","25.0450738219159","25.5728167953937","26.1517652512686","26.280998990957","26.873913396177","25.7037933239274","26.325162465431","25.9494975090639","25.4232082987284","25.7222152395279","25.6080805037315","25.8033944380462","26.4803425525532","27.1759240081785","26.9401011595336","25.2124316185938","23.9414878472913","22.456361158612","22.4323638860737","22.162726216415","22.2249627373142",
"Tonga","TON","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.9873049457815","51.0436558455336","54.2287697278324","57.5229382268217","60.8750953955737","60.9016591819722","60.9431615380455","60.9856820713451","61.0238098483093","61.0675747753662","61.114237478897","61.1710259906615","61.2530926481361","61.3582455994341","61.4692695424545","61.598825010491","61.7500632857987","61.899043555656","62.0412502657878","62.2092278799778","62.4127474539421","62.6562050100777","62.89044964159","63.067784765898","63.2761246485473","63.5216230960912","63.7736914027687","63.9095160543262","64.009494907004","64.0443013212147","64.1529555149299","64.6677768780652","64.3541803617018","64.8598101950601",
"South Asia (IDA & IBRD)","TSA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5854965483589","33.8940788767954","33.9716665310144","34.2384171713323","34.4766380552991","34.8541912772423","35.5160755216459","36.1949058341417","36.9634919936768","37.5032747658802","38.1251378520479","38.3605199691793","38.5850980965863","38.8928508355547","39.2131248059437","39.5537936077663","38.5554427714035","37.7304952970616","36.9757643306242","36.328354094639","35.7260271027277","35.0422465319384","34.3149114424475","34.2778274772298","34.4100071906545","34.6549105931616","34.7052550658144","35.1127104265035","35.2566104647866","35.7541893504084","35.6577044082736","37.5001253362822","39.093737380811","40.6779783328892",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6224755982304","84.6983098401441","84.7586387006698","84.7762814303745","84.9274105326532","85.0391008155333","84.9796082511807","84.8949676414035","84.9253035023982","85.0504935175455","85.1909189944436","85.334135915998","85.5803862633995","85.7378325894677","85.8995933408586","86.0250367005146","86.0474497866612","86.0642813698323","86.0285414713413","86.0274187124254","85.9131554519953","86.097396475371","86.0002590452591","85.9711600922944","85.75004507952","85.4639148464318","85.1039411246549","84.8333964922495","84.5231603662125","84.2616538002864","83.6828913428115","84.0497091275934","83.9944378457008","86.8455871227339",
